,prompts,prompt_intent,word_entities
1682,i really want you to play some songs by insane in the rain music,6,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 4, 4, 4, 4, 4]"
1683,it'd be great if you could play isabella's lullaby orchestral cover by rush garcia,6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1684,for goodness sake just play you saw it coming by the panda tooth,6,"[6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4, 4]"
1685,it'd be great if you could play the queen's gambit,6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7]"
1686,for goodness sake just play i'm still me by my teacher,6,"[6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1687,i really want you to play i'm still me by liam smith,6,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1688,can you play journy piano cover by martha,6,"[6, 6, 0, 7, 7, 7, 0, 4]"
1689,can't you just play the superb mario melody by liam smith,6,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1690,can you play megalovania by mr. davis,6,"[6, 6, 0, 7, 0, 4, 4]"
1691,can't you just play some jazz songs,6,"[6, 6, 6, 0, 0, 3, 0]"
1692,it would be nice if you could please play toss a coin to your witcher by miss. taylor,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1693,play some songs by charlotte jones,6,"[0, 0, 0, 0, 4, 4]"
1694,i really want you to play journy piano cover by my mother,6,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1695,will you please play the superb mario melody by ross,6,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 4]"
1696,it would be nice if you could please play i secretly love u by miss. taylor,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1697,for goodness sake just play silksong piano cover by jon williams,6,"[6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1698,play pixel galaxy by my teacher,6,"[0, 7, 7, 0, 4, 4]"
1699,would you please play undyne the undying by misses thompson,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1700,can't you just play toss a coin to your witcher by coud jumper,6,"[6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1701,will you please play megalovania by mr. davis,6,"[6, 6, 6, 0, 7, 0, 4, 4]"
1702,please play undyne the undying by my teacher,6,"[6, 0, 7, 7, 7, 0, 4, 4]"
1703,can't you just play the superb mario melody by olivia williams,6,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1704,can't you just play how to train your dragon main theme by my teacher,6,"[6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1705,can you play hopes and dreams by toby fox,6,"[6, 6, 0, 7, 7, 7, 0, 4, 4]"
1706,play you saw it coming by seycare,6,"[0, 7, 7, 7, 7, 0, 4]"
1707,it'd be great if you could play hopes and dreams by toby fox,6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1708,play megalovania by ross,6,"[0, 7, 0, 4]"
1709,can't you just play silksong piano cover by toby fox,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1710,it would be nice if you could please play duck tails by silvy,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 0, 4]"
1711,it'd be great if you could play pixel galaxy by the barber,6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 0, 4, 4]"
1712,please play the superb mario melody,6,"[6, 0, 7, 7, 7, 7]"
1713,please play pixel galaxy by my mother,6,"[6, 0, 7, 7, 0, 4, 4]"
1714,for goodness sake just play how to train your dragon main theme by my mother,6,"[6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1715,will you please play i secretly love u by my dad,6,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1716,please play raise your blades by my boss,6,"[6, 0, 7, 7, 7, 0, 4, 4]"
1717,it'd be great if you could play passion by taylor davis,6,"[6, 6, 6, 6, 6, 6, 0, 7, 0, 4, 4]"
1718,will you please play duck tails by insane in the rain music,6,"[6, 6, 6, 0, 7, 7, 0, 4, 4, 4, 4, 4]"
1719,for goodness sake just play duck tails by emma brown,6,"[6, 6, 6, 6, 0, 7, 7, 0, 4, 4]"
1720,please play hopes and dreams by toby fox,6,"[6, 0, 7, 7, 7, 0, 4, 4]"
1721,can't you just play the superb mario melody by emma brown,6,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1722,play the queen's gambit by my mother,6,"[0, 7, 7, 7, 0, 4, 4]"
1723,can't you just play the queen's gambit by miss. taylor,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1724,would you please play some songs by my dentist,6,"[6, 6, 6, 0, 0, 0, 0, 4, 4]"
1725,i really want you to play you saw it coming by my doctor,6,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1726,play duck tails by seycare,6,"[0, 7, 7, 0, 4]"
1727,will you please play hopes and dreams by zame,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4]"
1728,i really want you to play raise your blades by ms. lopez,6,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1729,would you please play rainbow road by charlotte jones,6,"[6, 6, 6, 0, 7, 7, 0, 4, 4]"
1730,can't you just play silksong piano cover by insane in the rain music,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4, 4, 4, 4, 4]"
1731,play the queen's gambit by patrik pietschmann,6,"[0, 7, 7, 7, 0, 4, 4]"
1732,for goodness sake just play you saw it coming by martha,6,"[6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4]"
1733,it'd be great if you could play hopes and dreams by epic mountain music,6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4, 4]"
1734,would you please play journy piano cover by charlotte jones,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1735,"would you please play we've never met but, can we have a coffee or something? by the barber",6,"[6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1736,"it would be nice if you could please play we've never met but, can we have a coffee or something? by toby fox",6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1737,for goodness sake just play passion by seycare,6,"[6, 6, 6, 6, 0, 7, 0, 4]"
1738,play you saw it coming by silvy,6,"[0, 7, 7, 7, 7, 0, 4]"
1739,will you please play i'm still me by my teacher,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1740,can you play raise your blades by my mother,6,"[6, 6, 0, 7, 7, 7, 0, 4, 4]"
1741,please play passion by patrik pietschmann,6,"[6, 0, 7, 0, 4, 4]"
1742,can't you just play the queen's gambit by greg,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4]"
1743,will you please play some techno songs,6,"[6, 6, 6, 0, 0, 3, 0]"
1744,can you play i'm still me by alex jonson,6,"[6, 6, 0, 7, 7, 7, 0, 4, 4]"
1745,it would be nice if you could please play raise your blades by toms mucenieks,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1746,play pixel galaxy by liam smith,6,"[0, 7, 7, 0, 4, 4]"
1747,play some songs by piano guys,6,"[0, 0, 0, 0, 4, 4]"
1748,it'd be great if you could play toss a coin to your witcher by mister martinez,6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1749,i really want you to play passion by misses thompson,6,"[6, 6, 6, 6, 6, 0, 7, 0, 4, 4]"
1750,would you please play raise your blades by zame,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4]"
1751,"can you play we've never met but, can we have a coffee or something? by my teacher",6,"[6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1752,will you please play the queen's gambit by my mother,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1753,for goodness sake just play passion by seycare,6,"[6, 6, 6, 6, 0, 7, 0, 4]"
1754,can't you just play isabella's lullaby orchestral cover by my dentist,6,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1755,can't you just play i secretly love u by my dad,6,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1756,play isabella's lullaby orchestral cover by paul,6,"[0, 7, 7, 7, 7, 0, 4]"
1757,for goodness sake just play isabella's lullaby orchestral cover by taylor davis,6,"[6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1758,please play you saw it coming by insane in the rain music,6,"[6, 0, 7, 7, 7, 7, 0, 4, 4, 4, 4, 4]"
1759,i really want you to play raise your blades by miss. taylor,6,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1760,for goodness sake just play raise your blades by my teacher,6,"[6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1761,for goodness sake just play the superb mario melody by martha,6,"[6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4]"
1762,can't you just play rainbow road by insane in the rain music,6,"[6, 6, 6, 0, 7, 7, 0, 4, 4, 4, 4, 4]"
1763,please play you saw it coming by mr. davis,6,"[6, 0, 7, 7, 7, 7, 0, 4, 4]"
1764,will you please play isabella's lullaby orchestral cover by charlotte jones,6,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1765,i really want you to play sweden minecraft cover by emma brown,6,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1766,"please play we've never met but, can we have a coffee or something? by my dentist",6,"[6, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1767,will you please play some songs by greg,6,"[6, 6, 6, 0, 0, 0, 0, 4]"
1768,can you play megalovania by the barber,6,"[6, 6, 0, 7, 0, 4, 4]"
1769,can you play toss a coin to your witcher by seycare,6,"[6, 6, 0, 7, 7, 7, 7, 7, 7, 0, 4]"
1770,"for goodness sake just play we've never met but, can we have a coffee or something? by olivia williams",6,"[6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1771,can you play undyne the undying by toms mucenieks,6,"[6, 6, 0, 7, 7, 7, 0, 4, 4]"
1772,play some movie songs,6,"[0, 0, 3, 0]"
1773,for goodness sake just play hopes and dreams by silvy,6,"[6, 6, 6, 6, 0, 7, 7, 7, 0, 4]"
1774,can you play sweden minecraft cover by my boss,6,"[6, 6, 0, 7, 7, 7, 0, 4, 4]"
1775,can you play sweden minecraft cover by charlotte jones,6,"[6, 6, 0, 7, 7, 7, 0, 4, 4]"
1776,would you please play some songs by lynda,6,"[6, 6, 6, 0, 0, 0, 0, 4]"
1777,play toss a coin to your witcher by martha,6,"[0, 7, 7, 7, 7, 7, 7, 0, 4]"
1778,it would be nice if you could please play some songs by toby fox,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 4, 4]"
1779,it would be nice if you could please play i'm still me by greg,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4]"
1780,can't you just play duck tails by patrik pietschmann,6,"[6, 6, 6, 0, 7, 7, 0, 4, 4]"
1781,it'd be great if you could play journy piano cover by silvy,6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4]"
1782,play mirror temple jazz cover by rush garcia,6,"[0, 7, 7, 7, 7, 0, 4, 4]"
1783,it would be nice if you could please play you saw it coming by epic mountain music,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4, 4]"
1784,can't you just play how to train your dragon main theme by epic mountain music,6,"[6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4, 4]"
1785,can't you just play how to train your dragon main theme by charlotte jones,6,"[6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1786,will you please play i secretly love u by martha,6,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 4]"
1787,it would be nice if you could please play undyne the undying by my doctor,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1788,please play mirror temple jazz cover,6,"[6, 0, 7, 7, 7, 7]"
1789,play some songs by piano guys,6,"[0, 0, 0, 0, 4, 4]"
1790,i really want you to play duck tails by mr. davis,6,"[6, 6, 6, 6, 6, 0, 7, 7, 0, 4, 4]"
1791,please play you saw it coming by mister martinez,6,"[6, 0, 7, 7, 7, 7, 0, 4, 4]"
1792,for goodness sake just play the queen's gambit by my boss,6,"[6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1793,"it would be nice if you could please play we've never met but, can we have a coffee or something? by my dentist",6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1794,it'd be great if you could play i'm still me by toms mucenieks,6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1795,for goodness sake just play passion by olivia williams,6,"[6, 6, 6, 6, 0, 7, 0, 4, 4]"
1796,it would be nice if you could please play how to train your dragon main theme by ross,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 0, 4]"
1797,would you please play hopes and dreams,6,"[6, 6, 6, 0, 7, 7, 7]"
1798,play the superb mario melody by piano guys,6,"[0, 7, 7, 7, 7, 0, 4, 4]"
1799,it would be nice if you could please play megalovania,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7]"
1800,would you please play duck tails by the barber,6,"[6, 6, 6, 0, 7, 7, 0, 4, 4]"
1801,"please play we've never met but, can we have a coffee or something? by ms. lopez",6,"[6, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1802,would you please play sweden minecraft cover by mr. davis,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1803,for goodness sake just play mirror temple jazz cover by martha,6,"[6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4]"
1804,for goodness sake just play toss a coin to your witcher by my mother,6,"[6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1805,can you play silksong piano cover by my mother,6,"[6, 6, 0, 7, 7, 7, 0, 4, 4]"
1806,play raise your blades by lynda,6,"[0, 7, 7, 7, 0, 4]"
1807,would you please play rainbow road by the 8 bit big band,6,"[6, 6, 6, 0, 7, 7, 0, 4, 4, 4, 4, 4]"
1808,play megalovania by toms mucenieks,6,"[0, 7, 0, 4, 4]"
1809,please play passion by miss. taylor,6,"[6, 0, 7, 0, 4, 4]"
1810,can't you just play isabella's lullaby orchestral cover by martha,6,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 4]"
1811,i really want you to play toss a coin to your witcher by liam smith,6,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1812,can you play journy piano cover by rush garcia,6,"[6, 6, 0, 7, 7, 7, 0, 4, 4]"
1813,would you please play duck tails,6,"[6, 6, 6, 0, 7, 7]"
1814,it'd be great if you could play hopes and dreams by epic mountain music,6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4, 4]"
1815,can you play raise your blades by greg,6,"[6, 6, 0, 7, 7, 7, 0, 4]"
1816,will you please play toss a coin to your witcher by patrik pietschmann,6,"[6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1817,it'd be great if you could play isabella's lullaby orchestral cover by zame,6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4]"
1818,please play how to train your dragon main theme by my dentist,6,"[6, 0, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1819,would you please play some songs by liam smith,6,"[6, 6, 6, 0, 0, 0, 0, 4, 4]"
1820,can't you just play how to train your dragon main theme by my teacher,6,"[6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1821,will you please play the queen's gambit by lynda,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4]"
1822,can't you just play mirror temple jazz cover by the barber,6,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1823,for goodness sake just play passion by the panda tooth,6,"[6, 6, 6, 6, 0, 7, 0, 4, 4, 4]"
1824,for goodness sake just play undyne the undying by charlotte jones,6,"[6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1825,i really want you to play how to train your dragon main theme by miss. taylor,6,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1826,can you play passion by miss. taylor,6,"[6, 6, 0, 7, 0, 4, 4]"
1827,for goodness sake just play pixel galaxy by greg,6,"[6, 6, 6, 6, 0, 7, 7, 0, 4]"
1828,i really want you to play i secretly love u by charlotte jones,6,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1829,can you play mirror temple jazz cover by charlotte jones,6,"[6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1830,it would be nice if you could please play rainbow road by miss. taylor,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 0, 4, 4]"
1831,i really want you to play some dubstep songs,6,"[6, 6, 6, 6, 6, 0, 0, 3, 0]"
1832,can't you just play the queen's gambit by silvy,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4]"
1833,for goodness sake just play i'm still me by my dentist,6,"[6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1834,can you play passion by mr. davis,6,"[6, 6, 0, 7, 0, 4, 4]"
1835,"will you please play we've never met but, can we have a coffee or something? by emma brown",6,"[6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1836,play mirror temple jazz cover by lynda,6,"[0, 7, 7, 7, 7, 0, 4]"
1837,will you please play rainbow road by alex jonson,6,"[6, 6, 6, 0, 7, 7, 0, 4, 4]"
1838,i really want you to play pixel galaxy by jon williams,6,"[6, 6, 6, 6, 6, 0, 7, 7, 0, 4, 4]"
1839,play hopes and dreams by miss. taylor,6,"[0, 7, 7, 7, 0, 4, 4]"
1840,can you play hopes and dreams by ms. lopez,6,"[6, 6, 0, 7, 7, 7, 0, 4, 4]"
1841,can't you just play silksong piano cover by charlotte jones,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1842,can't you just play raise your blades by the barber,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1843,can you play sweden minecraft cover by jon williams,6,"[6, 6, 0, 7, 7, 7, 0, 4, 4]"
1844,can you play isabella's lullaby orchestral cover by jon williams,6,"[6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1845,for goodness sake just play some natural songs,6,"[6, 6, 6, 6, 0, 0, 3, 0]"
1846,would you please play hopes and dreams by piano guys,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1847,for goodness sake just play hopes and dreams by charlotte jones,6,"[6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1848,please play you saw it coming by taylor davis,6,"[6, 0, 7, 7, 7, 7, 0, 4, 4]"
1849,can you play undyne the undying by insane in the rain music,6,"[6, 6, 0, 7, 7, 7, 0, 4, 4, 4, 4, 4]"
1850,please play i'm still me by insane in the rain music,6,"[6, 0, 7, 7, 7, 0, 4, 4, 4, 4, 4]"
1851,please play rainbow road by rush garcia,6,"[6, 0, 7, 7, 0, 4, 4]"
1852,please play mirror temple jazz cover by ross,6,"[6, 0, 7, 7, 7, 7, 0, 4]"
1853,for goodness sake just play you saw it coming by insane in the rain music,6,"[6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4, 4, 4, 4]"
1854,for goodness sake just play the queen's gambit by the barber,6,"[6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1855,can't you just play megalovania by misses thompson,6,"[6, 6, 6, 0, 7, 0, 4, 4]"
1856,i really want you to play some songs by lynda,6,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 4]"
1857,please play megalovania by ross,6,"[6, 0, 7, 0, 4]"
1858,please play the queen's gambit by piano guys,6,"[6, 0, 7, 7, 7, 0, 4, 4]"
1859,play silksong piano cover by charlotte jones,6,"[0, 7, 7, 7, 0, 4, 4]"
1860,it would be nice if you could please play you saw it coming by the barber,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1861,it would be nice if you could please play isabella's lullaby orchestral cover by patrik pietschmann,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1862,it would be nice if you could please play undyne the undying by ross,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4]"
1863,it would be nice if you could please play mirror temple jazz cover by the panda tooth,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4, 4]"
1864,please play hopes and dreams by my dentist,6,"[6, 0, 7, 7, 7, 0, 4, 4]"
1865,it would be nice if you could please play the superb mario melody by liam smith,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1866,would you please play toss a coin to your witcher by miss. taylor,6,"[6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1867,can you play duck tails by alex jonson,6,"[6, 6, 0, 7, 7, 0, 4, 4]"
1868,can you play mirror temple jazz cover by my doctor,6,"[6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1869,please play i'm still me by miss. taylor,6,"[6, 0, 7, 7, 7, 0, 4, 4]"
1870,can't you just play duck tails by my doctor,6,"[6, 6, 6, 0, 7, 7, 0, 4, 4]"
1871,it'd be great if you could play raise your blades by alex jonson,6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1872,can't you just play some techno songs,6,"[6, 6, 6, 0, 0, 3, 0]"
1873,i really want you to play duck tails by piano guys,6,"[6, 6, 6, 6, 6, 0, 7, 7, 0, 4, 4]"
1874,i really want you to play the queen's gambit by the 8 bit big band,6,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4, 4, 4, 4]"
1875,for goodness sake just play toss a coin to your witcher by paul,6,"[6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 0, 4]"
1876,can't you just play rainbow road by the 8 bit big band,6,"[6, 6, 6, 0, 7, 7, 0, 4, 4, 4, 4, 4]"
1877,can you play you saw it coming by the 8 bit big band,6,"[6, 6, 0, 7, 7, 7, 7, 0, 4, 4, 4, 4, 4]"
1878,would you please play raise your blades by paul,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4]"
1879,it would be nice if you could please play how to train your dragon main theme by insane in the rain music,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4, 4, 4, 4]"
1880,can't you just play i secretly love u by my doctor,6,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1881,can't you just play how to train your dragon main theme,6,"[6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7]"
1882,it would be nice if you could please play raise your blades by ross,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4]"
1883,i really want you to play passion by paul,6,"[6, 6, 6, 6, 6, 0, 7, 0, 4]"
1884,"it'd be great if you could play we've never met but, can we have a coffee or something? by greg",6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 4]"
1885,play the queen's gambit by silvy,6,"[0, 7, 7, 7, 0, 4]"
1886,would you please play pixel galaxy by my dentist,6,"[6, 6, 6, 0, 7, 7, 0, 4, 4]"
1887,play toss a coin to your witcher by miss. taylor,6,"[0, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1888,it would be nice if you could please play i secretly love u by olivia williams,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1889,would you please play megalovania,6,"[6, 6, 6, 0, 7]"
1890,for goodness sake just play some songs by ms. lopez,6,"[6, 6, 6, 6, 0, 0, 0, 0, 4, 4]"
1891,it'd be great if you could play passion by miss. taylor,6,"[6, 6, 6, 6, 6, 6, 0, 7, 0, 4, 4]"
1892,play the queen's gambit by ross,6,"[0, 7, 7, 7, 0, 4]"
1893,for goodness sake just play toss a coin to your witcher by my boss,6,"[6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1894,i really want you to play some songs by my dad,6,"[6, 6, 6, 6, 6, 0, 0, 0, 0, 4, 4]"
1895,can't you just play journy piano cover by charlotte jones,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1896,will you please play journy piano cover by olivia williams,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1897,will you please play you saw it coming by patrik pietschmann,6,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1898,it'd be great if you could play toss a coin to your witcher by emma brown,6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1899,it would be nice if you could please play i secretly love u by the 8 bit big band,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4, 4, 4, 4]"
1900,it'd be great if you could play sweden minecraft cover by liam smith,6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1901,can't you just play i'm still me by insane in the rain music,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4, 4, 4, 4, 4]"
1902,can you play megalovania by epic mountain music,6,"[6, 6, 0, 7, 0, 4, 4, 4]"
1903,play journy piano cover by toms mucenieks,6,"[0, 7, 7, 7, 0, 4, 4]"
1904,will you please play raise your blades by lynda,6,"[6, 6, 6, 0, 7, 7, 7, 0, 4]"
1905,for goodness sake just play passion by coud jumper,6,"[6, 6, 6, 6, 0, 7, 0, 4, 4]"
1906,i really want you to play silksong piano cover,6,"[6, 6, 6, 6, 6, 0, 7, 7, 7]"
1907,"would you please play we've never met but, can we have a coffee or something? by toms mucenieks",6,"[6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 4, 4]"
1908,can you play pixel galaxy by insane in the rain music,6,"[6, 6, 0, 7, 7, 0, 4, 4, 4, 4, 4]"
1909,would you please play rainbow road by taylor davis,6,"[6, 6, 6, 0, 7, 7, 0, 4, 4]"
1910,can't you just play the superb mario melody by toby fox,6,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1911,it would be nice if you could please play you saw it coming by miss. taylor,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1912,for goodness sake just play mirror temple jazz cover by greg,6,"[6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4]"
1913,i really want you to play the superb mario melody by patrik pietschmann,6,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
1914,will you please play rainbow road by olivia williams,6,"[6, 6, 6, 0, 7, 7, 0, 4, 4]"
1915,play undyne the undying by ms. lopez,6,"[0, 7, 7, 7, 0, 4, 4]"
1916,for goodness sake just play duck tails by paul,6,"[6, 6, 6, 6, 0, 7, 7, 0, 4]"
1917,can you play some rock songs,6,"[6, 6, 0, 0, 3, 0]"
1918,can you play passion by toby fox,6,"[6, 6, 0, 7, 0, 4, 4]"
1919,it would be nice if you could please play hopes and dreams by coud jumper,6,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 4, 4]"
1920,it'd be great if you could play mirror temple jazz cover by charlotte jones,6,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 4, 4]"
